document_id,source_id,target_id,method,annotator_1,annotator_2,source_sentence,target_sentence,agreement,both_link
af2f6b70c99b5a2bacf587857e7c7a4c1a949f542fe493f52e5c659c2dde07dfaadfc5fc21d89ed70a2dbe086c8cb226deea50fbabbab23e6229b3da5853dd66,17,33,random,No Link,Link,Typo + writing,"Table 3 reveals the existence of conflict, that the joint use of label smoothing and vocabulary sharing doesn't compare with solely use one technique in all language pairs with a maximum loss of 0.32 BLEU score.",False,False
af2f6b70c99b5a2bacf587857e7c7a4c1a949f542fe493f52e5c659c2dde07dfaadfc5fc21d89ed70a2dbe086c8cb226deea50fbabbab23e6229b3da5853dd66,17,48,random,No Link,Link,Typo + writing,It is worth noticing that MLS is different from setting WLS's parameters to 1-1-0 since there might be different number of tokens in the common and target vocab.,False,False
af2f6b70c99b5a2bacf587857e7c7a4c1a949f542fe493f52e5c659c2dde07dfaadfc5fc21d89ed70a2dbe086c8cb226deea50fbabbab23e6229b3da5853dd66,20,60,random,No Link,No Link,- About ECE score: There should be an explanation from the paper.,We list the concrete training and evaluation settings in Appendix B.,True,False
af2f6b70c99b5a2bacf587857e7c7a4c1a949f542fe493f52e5c659c2dde07dfaadfc5fc21d89ed70a2dbe086c8cb226deea50fbabbab23e6229b3da5853dd66,20,72,mutual,Link,Link,- About ECE score: There should be an explanation from the paper.,Inference ECE score  reflects models calibration during inference.,True,True
af2f6b70c99b5a2bacf587857e7c7a4c1a949f542fe493f52e5c659c2dde07dfaadfc5fc21d89ed70a2dbe086c8cb226deea50fbabbab23e6229b3da5853dd66,20,73,mutual,Link,Link,- About ECE score: There should be an explanation from the paper.,We compute the inference ECE scores of our models as shown in Table 4.,True,True
af2f6b70c99b5a2bacf587857e7c7a4c1a949f542fe493f52e5c659c2dde07dfaadfc5fc21d89ed70a2dbe086c8cb226deea50fbabbab23e6229b3da5853dd66,20,90,random,Link,Link,- About ECE score: There should be an explanation from the paper.,The inference ECE score 1 and chrF score 2 are computed through open source scripts.,True,True
af2f6b70c99b5a2bacf587857e7c7a4c1a949f542fe493f52e5c659c2dde07dfaadfc5fc21d89ed70a2dbe086c8cb226deea50fbabbab23e6229b3da5853dd66,21,20,random,No Link,No Link,- Writing style: the authors use the word outperform a lot in the paper.,Background,True,False
af2f6b70c99b5a2bacf587857e7c7a4c1a949f542fe493f52e5c659c2dde07dfaadfc5fc21d89ed70a2dbe086c8cb226deea50fbabbab23e6229b3da5853dd66,21,52,random,No Link,No Link,- Writing style: the authors use the word outperform a lot in the paper.,Experiments,True,False
af2f6b70c99b5a2bacf587857e7c7a4c1a949f542fe493f52e5c659c2dde07dfaadfc5fc21d89ed70a2dbe086c8cb226deea50fbabbab23e6229b3da5853dd66,22,12,random,No Link,No Link,"Clearly the improvement does not reflect an ""outperforming"" by anymeans.","It enhances the semantic correlation   (Vaswani et al., 2017).",True,False
af2f6b70c99b5a2bacf587857e7c7a4c1a949f542fe493f52e5c659c2dde07dfaadfc5fc21d89ed70a2dbe086c8cb226deea50fbabbab23e6229b3da5853dd66,22,18,retriever,Link,Link,"Clearly the improvement does not reflect an ""outperforming"" by anymeans.","As shown in Table 1, although introducing label smoothing or vocabulary sharing alone can outperform the vanilla Transformer, jointly adopting both of them cannot obtain further improvements but achieves sub-optimal results.",True,True
af2f6b70c99b5a2bacf587857e7c7a4c1a949f542fe493f52e5c659c2dde07dfaadfc5fc21d89ed70a2dbe086c8cb226deea50fbabbab23e6229b3da5853dd66,22,63,random,Link,Link,"Clearly the improvement does not reflect an ""outperforming"" by anymeans.",The results reveal the conflict between LS and VS that models with only LS outperform models with both LS and VS in all experiments.,True,True
af2f6b70c99b5a2bacf587857e7c7a4c1a949f542fe493f52e5c659c2dde07dfaadfc5fc21d89ed70a2dbe086c8cb226deea50fbabbab23e6229b3da5853dd66,22,77,llm,No Link,Link,"Clearly the improvement does not reflect an ""outperforming"" by anymeans.","Second, only WLS with β t , β c , β s each equals to 1/2-1/2-0 can outperform the original label smoothing on all tasks, which suggests the setting is the most robust one.",False,False
af2f6b70c99b5a2bacf587857e7c7a4c1a949f542fe493f52e5c659c2dde07dfaadfc5fc21d89ed70a2dbe086c8cb226deea50fbabbab23e6229b3da5853dd66,23,24,retriever,No Link,No Link,I suggest the authors lower the use of word...,Researchers have conducted in-depth studies in Vocabulary Sharing.,True,False
af2f6b70c99b5a2bacf587857e7c7a4c1a949f542fe493f52e5c659c2dde07dfaadfc5fc21d89ed70a2dbe086c8cb226deea50fbabbab23e6229b3da5853dd66,23,38,random,No Link,No Link,I suggest the authors lower the use of word...,The distribution within token class follows a uniform distribution.,True,False
af2f6b70c99b5a2bacf587857e7c7a4c1a949f542fe493f52e5c659c2dde07dfaadfc5fc21d89ed70a2dbe086c8cb226deea50fbabbab23e6229b3da5853dd66,23,78,llm,No Link,No Link,I suggest the authors lower the use of word...,Thus we recommend using this setting as the initial setting when applying our WLS.,True,False
af2f6b70c99b5a2bacf587857e7c7a4c1a949f542fe493f52e5c659c2dde07dfaadfc5fc21d89ed70a2dbe086c8cb226deea50fbabbab23e6229b3da5853dd66,23,81,random,No Link,No Link,I suggest the authors lower the use of word...,"We reveal and analyse the conflict between label smoothing and vocabulary sharing techniques, and point out that jointly adopting them may lead to sub-optimal performance.",True,False
14b56e716fb2e80bfd2ac52df5b675b7c1760acbc12ec82ad5270e11050c154bfc5bccd66ea31348cbc56338d85b99a3f1260b2aeaf71da83ad9c32f449824a6,1,3,mutual,Link,Link,This paper studies the Machine Translation of the endangered language Livonian.,"In this paper we tackle the task of developing neural machine translation (NMT) between Livonian and English, with a two-fold aim: on one hand, preserving the language and on the other -enabling access to Livonian folklore, lifestories and other textual intangible heritage as well as making it easier to create further parallel corpora.",True,True
14b56e716fb2e80bfd2ac52df5b675b7c1760acbc12ec82ad5270e11050c154bfc5bccd66ea31348cbc56338d85b99a3f1260b2aeaf71da83ad9c32f449824a6,1,14,mutual,Link,Link,This paper studies the Machine Translation of the endangered language Livonian.,In this paper we set the goal of developing usable machine translation between English and Livonian.,True,True
14b56e716fb2e80bfd2ac52df5b675b7c1760acbc12ec82ad5270e11050c154bfc5bccd66ea31348cbc56338d85b99a3f1260b2aeaf71da83ad9c32f449824a6,1,26,random,Link,No Link,This paper studies the Machine Translation of the endangered language Livonian.,We explore several options of coping with the extremely lowresource settings and use Estonian and Latvian for cross-lingual transfer.,False,False
14b56e716fb2e80bfd2ac52df5b675b7c1760acbc12ec82ad5270e11050c154bfc5bccd66ea31348cbc56338d85b99a3f1260b2aeaf71da83ad9c32f449824a6,1,44,random,No Link,Link,This paper studies the Machine Translation of the endangered language Livonian.,Collected Data,False,False
14b56e716fb2e80bfd2ac52df5b675b7c1760acbc12ec82ad5270e11050c154bfc5bccd66ea31348cbc56338d85b99a3f1260b2aeaf71da83ad9c32f449824a6,1,95,mutual,Link,Link,This paper studies the Machine Translation of the endangered language Livonian.,"In this paper we presented a novel dataset for the highly endangered Livonian language, which can be useful for machine translation, language modelling and many other natural language processing and computational linguistic research tasks.",True,True
14b56e716fb2e80bfd2ac52df5b675b7c1760acbc12ec82ad5270e11050c154bfc5bccd66ea31348cbc56338d85b99a3f1260b2aeaf71da83ad9c32f449824a6,2,4,llm,Link,Link,"The authors first collect a parallel corpus on LIV, LV, ET and EN, by assembling available digital resources and via manual translations.",We rely on Livonian's linguistic similarity to Estonian and Latvian and collect parallel and monolingual data for the four languages for translation experiments.,True,True
14b56e716fb2e80bfd2ac52df5b675b7c1760acbc12ec82ad5270e11050c154bfc5bccd66ea31348cbc56338d85b99a3f1260b2aeaf71da83ad9c32f449824a6,2,16,retriever,Link,Link,"The authors first collect a parallel corpus on LIV, LV, ET and EN, by assembling available digital resources and via manual translations.","Although some digital linguistic resources exist for Livonian (including a dictionary with example sentences and a written monolingual corpus, (Ernštreits, 2016)), there is virtually no open parallel corpora with it, with the single exception of 35 parallel sentences in the OPUS Tatoeba corpus (Tiedemann, 2020).",True,True
14b56e716fb2e80bfd2ac52df5b675b7c1760acbc12ec82ad5270e11050c154bfc5bccd66ea31348cbc56338d85b99a3f1260b2aeaf71da83ad9c32f449824a6,2,22,random,No Link,No Link,"The authors first collect a parallel corpus on LIV, LV, ET and EN, by assembling available digital resources and via manual translations.",Our main contributions are two-fold.,True,False
14b56e716fb2e80bfd2ac52df5b675b7c1760acbc12ec82ad5270e11050c154bfc5bccd66ea31348cbc56338d85b99a3f1260b2aeaf71da83ad9c32f449824a6,2,45,llm,Link,Link,"The authors first collect a parallel corpus on LIV, LV, ET and EN, by assembling available digital resources and via manual translations.",The first step in developing (supervised) machine translation is collecting parallel data.,True,True
14b56e716fb2e80bfd2ac52df5b675b7c1760acbc12ec82ad5270e11050c154bfc5bccd66ea31348cbc56338d85b99a3f1260b2aeaf71da83ad9c32f449824a6,2,46,mutual,Link,No Link,"The authors first collect a parallel corpus on LIV, LV, ET and EN, by assembling available digital resources and via manual translations.","While there was no pre-existing open parallel corpus with Livonian, we used all the possible sources of translations.",False,False
14b56e716fb2e80bfd2ac52df5b675b7c1760acbc12ec82ad5270e11050c154bfc5bccd66ea31348cbc56338d85b99a3f1260b2aeaf71da83ad9c32f449824a6,2,78,random,No Link,No Link,"The authors first collect a parallel corpus on LIV, LV, ET and EN, by assembling available digital resources and via manual translations.",Results,True,False
14b56e716fb2e80bfd2ac52df5b675b7c1760acbc12ec82ad5270e11050c154bfc5bccd66ea31348cbc56338d85b99a3f1260b2aeaf71da83ad9c32f449824a6,2,89,retriever,Link,Link,"The authors first collect a parallel corpus on LIV, LV, ET and EN, by assembling available digital resources and via manual translations.","Results from these experiments in Table 3 show that not only ET is better than LV to pivot translate between EN and LIV, but also that this approach was able to reach the highest BLEU scores so far.",True,True
14b56e716fb2e80bfd2ac52df5b675b7c1760acbc12ec82ad5270e11050c154bfc5bccd66ea31348cbc56338d85b99a3f1260b2aeaf71da83ad9c32f449824a6,3,9,random,No Link,No Link,"Then different ""base"" machine translations are trained and finetuned on the LIV->EN data.","Many state-of-the-art natural language processing tasks have reached admirable quality on languages with abundant linguistic resources (Vaswani et al., 2017;Devlin et al., 2019).",True,False
14b56e716fb2e80bfd2ac52df5b675b7c1760acbc12ec82ad5270e11050c154bfc5bccd66ea31348cbc56338d85b99a3f1260b2aeaf71da83ad9c32f449824a6,3,20,random,No Link,No Link,"Then different ""base"" machine translations are trained and finetuned on the LIV->EN data.","On the other hand, Livonian has taken part in forming Latvian language and Livonian speakers have historically co-existed side-by-side with Latvian speakers.",True,False
14b56e716fb2e80bfd2ac52df5b675b7c1760acbc12ec82ad5270e11050c154bfc5bccd66ea31348cbc56338d85b99a3f1260b2aeaf71da83ad9c32f449824a6,3,73,mutual,Link,Link,"Then different ""base"" machine translations are trained and finetuned on the LIV->EN data.","Base models were trained on LV→EN, ET→EN, ET+LV→EN data, and a multilingual model using the tagged approach (Johnson et al., 2017) for translating in all directions between ENG/EST/LAT.",True,True
14b56e716fb2e80bfd2ac52df5b675b7c1760acbc12ec82ad5270e11050c154bfc5bccd66ea31348cbc56338d85b99a3f1260b2aeaf71da83ad9c32f449824a6,3,74,llm,Link,Link,"Then different ""base"" machine translations are trained and finetuned on the LIV->EN data.",The base models were then used as initialization for tuning on LIV→EN data.,True,True
14b56e716fb2e80bfd2ac52df5b675b7c1760acbc12ec82ad5270e11050c154bfc5bccd66ea31348cbc56338d85b99a3f1260b2aeaf71da83ad9c32f449824a6,3,83,mutual,Link,Link,"Then different ""base"" machine translations are trained and finetuned on the LIV->EN data.",We then turned to tuning each of these models with LIV-EN data mixed 1:1 with a random equal amount of the original training data for each of the models.,True,True
14b56e716fb2e80bfd2ac52df5b675b7c1760acbc12ec82ad5270e11050c154bfc5bccd66ea31348cbc56338d85b99a3f1260b2aeaf71da83ad9c32f449824a6,3,96,retriever,Link,Link,"Then different ""base"" machine translations are trained and finetuned on the LIV->EN data.","In our experiments we show how far one can get in training modern machine translation models with very scarce data, and which languages are more suitable for transfer learning when working with Livonian data.",True,True
14b56e716fb2e80bfd2ac52df5b675b7c1760acbc12ec82ad5270e11050c154bfc5bccd66ea31348cbc56338d85b99a3f1260b2aeaf71da83ad9c32f449824a6,4,12,random,No Link,No Link,Backtranslations and pivot translation are also explored.,Models and corpora will also be added to the Huggingface repository after de-anonymization (https://huggingface.co/).,True,False
14b56e716fb2e80bfd2ac52df5b675b7c1760acbc12ec82ad5270e11050c154bfc5bccd66ea31348cbc56338d85b99a3f1260b2aeaf71da83ad9c32f449824a6,4,31,retriever,No Link,Link,Backtranslations and pivot translation are also explored.,3. Does zero-shot multilingual translation deliver better translation quality than pivottranslation through Estonian or Latvian?,False,False
14b56e716fb2e80bfd2ac52df5b675b7c1760acbc12ec82ad5270e11050c154bfc5bccd66ea31348cbc56338d85b99a3f1260b2aeaf71da83ad9c32f449824a6,4,43,random,No Link,No Link,Backtranslations and pivot translation are also explored.,"It is the only Finnic language that differentiates lexical tones -the plain tone and the broken tone or stød -and therefore shares similar characteristics with Latvian as well as Danish (Tuisk, 2016).",True,False
14b56e716fb2e80bfd2ac52df5b675b7c1760acbc12ec82ad5270e11050c154bfc5bccd66ea31348cbc56338d85b99a3f1260b2aeaf71da83ad9c32f449824a6,4,77,llm,Link,Link,Backtranslations and pivot translation are also explored.,"Finally, we used the highest-scoring tuned model to perform performed backtranslation on the monolingual LIV data to generate additional training data for training the final models.",True,True
14b56e716fb2e80bfd2ac52df5b675b7c1760acbc12ec82ad5270e11050c154bfc5bccd66ea31348cbc56338d85b99a3f1260b2aeaf71da83ad9c32f449824a6,4,86,mutual,Link,Link,Backtranslations and pivot translation are also explored.,"In order to perform backtranslation models for both directions are required, so we scored the tuned multilingual model on the EN→LIV data as well, reaching 8.10 BLEU.",True,True
14b56e716fb2e80bfd2ac52df5b675b7c1760acbc12ec82ad5270e11050c154bfc5bccd66ea31348cbc56338d85b99a3f1260b2aeaf71da83ad9c32f449824a6,4,93,mutual,Link,Link,Backtranslations and pivot translation are also explored.,"Interestingly, pivot-translation through Estonian showed higher translation quality than direct Livonian↔English trained in a zero-shot / few-shot manner.",True,True
